Thu nhap,Co dinh,Nhu cau,Giao duc,Thanh toan no,Tiet kiem,Ban than,a,b,c,d,e,f
152443000,5330000,0,1,0,1,1,0.04496389,0.37130879,0.25333314,0.26914323,0,0.06125095
131692000,11320000,1,1,0,1,1,0.09595814,0.34670476,0.2836329,0.2163735,0,0.0573307
125831000,9180000,1,0,0,1,1,0.082955,0.17913422,0.26559782,0.39670537,0,0.07560759
129478000,7020000,0,1,0,1,1,0.0642177,0.27579575,0.39509396,0.26307993,0,0.00181266
145284000,12950000,0,1,0,1,1,0.09913576,0.2962671,0.22409806,0.36867701,0,0.01182207
161541000,10940000,0,1,0,1,1,0.07772275,0.37564143,0.16500387,0.30251427,0,0.07911768
179969000,13000000,0,1,5000000,1,1,0.08223466,0.39286102,0.30039364,0.19645671,0.02778256,0.00027141
148777000,14400000,0,1,0,1,1,0.10678915,0.2343991,0.33558422,0.30987669,0,0.01335084
198504000,6240000,1,0,0,1,1,0.04143513,0.23028849,0.32355307,0.34866891,0,0.0560544
145417000,7850000,1,1,0,1,1,0.06398268,0.3253386,0.38593492,0.19933511,0,0.02540869
194361000,7150000,1,1,1000000,1,1,0.04678722,0.29074218,0.28066653,0.29332789,0.00514507,0.08333111
183427000,13180000,1,0,8000000,0,1,0.0818542,0.14825253,0.31350979,0.39245856,0.04361408,0.02031084
185587000,11610000,1,0,0,1,1,0.07255826,0.37953779,0.23224695,0.30032333,0,0.01533367
156280000,11180000,1,1,0,0,1,0.08153826,0.11540812,0.36440016,0.36763131,0,0.07102215
195788000,12060000,1,0,4000000,1,1,0.07159724,0.33038513,0.34214873,0.1774446,0.02043026,0.05799404
122329000,14340000,1,1,0,0,1,0.12722486,0.13175788,0.37239245,0.35996704,0,0.00865777
165883000,10050000,1,1,0,1,1,0.07058487,0.11412724,0.3416901,0.37994626,0,0.09365153
182133000,12000000,0,0,0,1,1,0.07588592,0.20316535,0.30332774,0.34671212,0,0.07090887
142094000,10070000,0,1,0,1,1,0.08086858,0.18769209,0.38035869,0.33597978,0,0.01510086
170834000,14730000,1,0,6000000,0,1,0.09622405,0.14791475,0.29408038,0.38921255,0.03512181,0.03744646
139722000,6360000,1,1,0,0,1,0.05551896,0.1116476,0.39322004,0.34745261,0,0.09216079
156913000,13550000,1,1,0,0,1,0.09635358,0.07248026,0.35913685,0.38761657,0,0.08441274
191291000,12450000,1,1,7000000,1,1,0.07508409,0.18150996,0.38536176,0.26053024,0.03659346,0.06092049
188700000,14350000,1,1,2000000,1,1,0.08604663,0.28995902,0.3421306,0.20598048,0.01059883,0.06528444
144320000,13770000,0,1,0,0,1,0.10541297,0.14032475,0.36484341,0.38452542,0,0.00489345
123874000,8790000,1,0,0,0,1,0.0809592,0.0834574,0.36820654,0.37449357,0,0.09288329
189638000,5200000,1,1,7000000,1,1,0.03742066,0.2882652,0.23336802,0.30782138,0.03691243,0.09621231
127262000,12590000,1,1,0,1,1,0.10892977,0.34680155,0.32794074,0.19208891,0,0.02423903
177904000,8520000,1,1,7000000,1,1,0.057891,0.26145376,0.28144234,0.33603494,0.03934706,0.0238309
123102000,13100000,0,0,0,1,1,0.11641582,0.21732926,0.27516695,0.38001311,0,0.01107486
153756000,14770000,0,0,7000000,1,1,0.10606129,0.122075,0.34298552,0.36309374,0.04552668,0.02025777
160079000,14830000,0,1,1000000,0,1,0.10264176,0.13013053,0.37133125,0.37841313,0.00624692,0.01123641
163571000,11100000,1,1,0,1,1,0.07786044,0.38104741,0.33920898,0.1820938,0,0.01978937
121918000,9500000,0,1,0,1,1,0.08792123,0.35472899,0.15286145,0.30494633,0,0.099542
128614000,14370000,1,1,0,0,1,0.12172967,0.10851493,0.39972567,0.30840047,0,0.06162926
195924000,7080000,0,1,0,0,1,0.04613646,0.14273949,0.32265396,0.38989254,0,0.09857755
151551000,8980000,0,1,1000000,0,1,0.06925398,0.08600947,0.365975,0.39461647,0.00659844,0.07754664
190266000,12660000,0,1,9000000,0,1,0.07653843,0.06821364,0.38304653,0.34440574,0.0473022,0.08049346
197915000,5950000,1,0,0,1,1,0.04006341,0.2408097,0.37919944,0.25525046,0,0.08467699
193874000,11400000,0,1,0,1,1,0.06880108,0.27133458,0.30326701,0.26911981,0,0.08747752
135241000,9830000,1,1,2000000,1,1,0.08268506,0.24171189,0.22673886,0.39755603,0.01478841,0.03651975
186548000,8020000,1,1,0,0,1,0.05299162,0.13940825,0.34064894,0.38689894,0,0.08005225
169025000,12100000,0,1,0,0,1,0.08158704,0.13847473,0.36147249,0.38126092,0,0.03720482
198715000,10710000,0,0,0,1,1,0.06389628,0.2750917,0.39856007,0.22406385,0,0.0383881
148347000,14350000,1,0,0,1,1,0.10673266,0.37026663,0.25011774,0.26625577,0,0.0066272
134051000,11740000,1,1,0,0,1,0.09757861,0.10271954,0.39489013,0.30514931,0,0.09966241
149167000,11540000,1,1,10000000,0,1,0.08736296,0.0573431,0.39933379,0.3536681,0.06703896,0.03525309
169842000,9350000,0,0,0,1,1,0.06505117,0.27009296,0.30430166,0.28374681,0,0.0768074
165486000,9490000,0,1,0,1,1,0.06734624,0.24978691,0.27245988,0.33046078,0,0.07994619
137766000,11130000,0,1,8000000,0,1,0.09078916,0.12606194,0.37756836,0.34297634,0.05806948,0.00453472
164750000,13180000,0,0,1000000,1,1,0.09,0.3666856,0.29225263,0.15835803,0.0060698,0.08663394
178134000,5180000,0,0,3000000,1,1,0.03907923,0.35195057,0.24909113,0.31370457,0.01684125,0.02933325
153609000,12270000,1,1,0,1,1,0.08987813,0.39768939,0.2807005,0.19117402,0,0.04055796
164807000,9760000,1,0,0,1,1,0.06922079,0.30581156,0.26154655,0.2932089,0,0.0702122
168674000,5070000,0,1,0,1,1,0.04005798,0.1791307,0.3580206,0.36020758,0,0.06258314
126110000,11840000,0,0,8000000,0,1,0.10388629,0.07389099,0.37087264,0.30987579,0.06343668,0.07803761
126938000,6420000,0,1,0,0,1,0.06057587,0.14342065,0.32394971,0.39546361,0,0.07659016
145509000,10820000,1,0,8000000,1,1,0.08435966,0.12013863,0.29757879,0.39842277,0.05497942,0.04452073
127558000,10930000,0,1,0,1,1,0.09568651,0.26337226,0.27083888,0.36399273,0,0.00610962
182070000,9100000,0,0,8000000,1,1,0.05998078,0.22790657,0.33582341,0.30662478,0.04393914,0.02572532
129188000,6260000,0,1,7000000,0,1,0.05845651,0.03987095,0.37845312,0.39981888,0.0541846,0.06921594
165691000,9310000,1,1,9000000,1,1,0.06618893,0.39512188,0.19684531,0.19807401,0.05431798,0.08945189
148882000,10010000,0,1,10000000,0,1,0.07723445,0.13917343,0.27499515,0.34676046,0.06716729,0.09466922
152601000,13580000,1,1,0,1,1,0.09899024,0.39257884,0.17054324,0.31420006,0,0.02368762
120711000,5630000,1,1,0,1,1,0.05664032,0.29498589,0.35044054,0.27589509,0,0.02203816
194605000,5110000,0,1,9000000,0,1,0.03625832,0.10703827,0.39528181,0.33932203,0.04624753,0.07585204
154591000,13480000,0,1,8000000,0,1,0.09719783,0.13115636,0.3436685,0.36113409,0.05174946,0.01509376
129371000,13310000,0,1,10000000,0,1,0.11288241,0.1334621,0.38881958,0.20053902,0.07729708,0.08699981
141284000,7180000,1,0,0,1,1,0.06081963,0.33809586,0.28471771,0.2852596,0,0.0311072
141948000,8590000,1,0,0,1,1,0.07051512,0.32313781,0.24986426,0.31731495,0,0.03916786
171376000,6970000,0,1,0,0,1,0.05067081,0.12877669,0.33495593,0.38903295,0,0.09656362
155849000,9550000,1,1,0,1,1,0.07127726,0.35603222,0.36673601,0.18494837,0,0.02100614
132641000,6370000,0,1,0,1,1,0.05802437,0.29980166,0.37808185,0.18563636,0,0.07845576
139459000,13100000,0,1,0,1,1,0.10393442,0.22473985,0.32164001,0.31518635,0,0.03449937
191519000,7720000,0,1,1000000,0,1,0.05030932,0.12611095,0.39198066,0.36856443,0.00522141,0.05781323
192063000,9270000,0,1,0,0,1,0.05826541,0.12930113,0.39677786,0.33451084,0,0.08114476
183586000,12160000,0,0,5000000,1,1,0.07623599,0.1988886,0.32072905,0.33044004,0.02723519,0.04647113
135276000,13000000,1,1,3000000,0,1,0.10609983,0.13887986,0.3504786,0.35914401,0.02217688,0.02322082
153841000,14500000,1,0,0,0,1,0.10425316,0.06132735,0.3664068,0.37170459,0,0.0963081
172252000,14320000,1,1,1000000,0,1,0.09313401,0.13929365,0.37986546,0.3581674,0.00580545,0.02373403
153877000,5870000,1,1,0,1,1,0.04814735,0.30410114,0.24627397,0.32108452,0,0.08039302
138174000,7070000,0,0,0,1,1,0.06116737,0.22542123,0.36933466,0.29444464,0,0.0496321
196350000,7900000,1,0,0,1,1,0.05023428,0.37779043,0.28865539,0.27590308,0,0.00741682
168405000,6030000,0,0,0,1,1,0.04580654,0.28360906,0.30537954,0.34522042,0,0.01998444
190649000,13010000,0,1,5000000,1,1,0.07824059,0.22814865,0.38310997,0.22656007,0.02622621,0.05771451
142678000,12180000,1,1,0,0,1,0.09536705,0.12123767,0.33370222,0.383553,0,0.06614006
199914000,13050000,0,1,0,0,1,0.07527807,0.13628123,0.39897694,0.37175161,0,0.01771215
160326000,10000000,0,1,0,1,1,0.07237292,0.18820522,0.36326076,0.27733872,0,0.09882238
144113000,14530000,1,0,4000000,1,1,0.11082366,0.30424087,0.20536842,0.29386168,0.027756,0.05794937
173034000,8360000,1,0,0,1,1,0.0583142,0.28137553,0.25236397,0.36582454,0,0.04212176
124033000,12320000,1,0,7000000,0,1,0.1093284,0.09078994,0.29996452,0.36968067,0.05643659,0.07379988
176912000,7000000,1,0,0,0,1,0.04956769,0.11244201,0.39942103,0.34306644,0,0.09550283
177100000,11650000,1,0,0,1,1,0.07578204,0.21599295,0.29319806,0.32880468,0,0.08622227
161118000,12320000,0,0,0,1,1,0.0864657,0.22559436,0.37654457,0.2191249,0,0.09227047
142634000,14950000,0,1,3000000,1,1,0.11481372,0.25165067,0.15787153,0.39408841,0.02103285,0.06054282
191212000,14600000,1,1,0,1,1,0.08635504,0.26340307,0.32379184,0.29992115,0,0.0265289
193498000,6760000,1,1,0,0,1,0.04493576,0.1221683,0.3579847,0.39606667,0,0.07884457
172561000,11640000,1,1,9000000,1,1,0.07745441,0.10853434,0.34247365,0.34961496,0.05215547,0.06976717
147199000,8590000,0,1,7000000,1,1,0.06835637,0.13039659,0.37921751,0.35343902,0.04755467,0.02103584
164227000,12700000,1,1,7000000,0,1,0.08733199,0.12730234,0.35077794,0.36671186,0.04262393,0.02525194
138536000,11190000,0,1,0,0,1,0.09077323,0.10140752,0.39103666,0.33894575,0,0.07783684
190059000,6820000,1,1,0,1,1,0.04588359,0.3917214,0.3025105,0.22094792,0,0.03893659
181294000,7110000,1,1,0,0,1,0.04921807,0.11223225,0.37823552,0.3762099,0,0.08410426
165000000,11000000,1,1,0,1,1,0.07666667,0.3571486,0.28359367,0.28167253,0,0.00091853
120410000,10720000,0,1,6000000,0,1,0.09902915,0.10892794,0.36341102,0.29713635,0.04982975,0.08166579
121553000,8160000,0,0,0,1,1,0.07713121,0.10689726,0.35326067,0.36787707,0,0.09483379
136144000,7060000,0,1,0,1,1,0.06185686,0.13341126,0.36875083,0.38489894,0,0.05108211
132413000,9640000,0,1,1000000,1,1,0.08280252,0.35076072,0.31871895,0.1599548,0.00755213,0.08021088
132754000,12070000,1,1,5000000,1,1,0.10092005,0.14961371,0.38721794,0.31383028,0.03766365,0.01075437
147040000,5380000,1,1,0,1,1,0.04658868,0.25283704,0.23163766,0.37943607,0,0.08950055
181204000,9230000,1,1,0,0,1,0.06093707,0.14202183,0.38676236,0.31372527,0,0.09655347
153130000,6020000,0,1,6000000,1,1,0.049313,0.29142506,0.30451223,0.22511988,0.03918239,0.09044744
183477000,13680000,0,1,0,0,1,0.08455975,0.09077888,0.34416062,0.38968851,0,0.09081224
137836000,7200000,1,0,0,0,1,0.06223599,0.05983377,0.39870584,0.386306,0,0.0929184
148046000,6510000,1,1,3000000,1,1,0.05397282,0.3023299,0.37242997,0.16405766,0.02026397,0.08694568
140759000,11120000,0,1,10000000,1,1,0.08900028,0.10101632,0.39390321,0.32178364,0.07104341,0.02325314
155145000,7250000,0,0,0,1,1,0.05673048,0.39968677,0.19081471,0.29647674,0,0.0562913
132190000,9520000,1,1,0,0,1,0.08201755,0.13377857,0.36874281,0.372064,0,0.04339707
184928000,8320000,1,1,0,1,1,0.05499048,0.2453861,0.26930665,0.39040586,0,0.03991091
132870000,10040000,1,0,2000000,1,1,0.08556258,0.38543207,0.19659013,0.22594833,0.01505231,0.09141458
188282000,8440000,0,1,9000000,0,1,0.05482638,0.12872013,0.39772039,0.31763468,0.04780064,0.05329778
138957000,13640000,0,1,0,1,1,0.10815986,0.34376194,0.26187066,0.19989825,0,0.08630929
178818000,11520000,1,1,0,0,1,0.07442304,0.12624436,0.38073609,0.34379141,0,0.0748051
184648000,13230000,0,1,0,1,1,0.08164984,0.26464675,0.36947211,0.21272197,0,0.07150933
184260000,5590000,0,1,5000000,1,1,0.04033757,0.3504796,0.30887275,0.20429747,0.02713557,0.06887704
136214000,14620000,0,1,0,0,1,0.11733111,0.12920336,0.39689139,0.2823636,0,0.07421054
195470000,7240000,1,0,5000000,1,1,0.04703893,0.22142109,0.24188285,0.37856226,0.02557937,0.0855155
134703000,6000000,0,1,0,0,1,0.05454244,0.13501177,0.39742499,0.39440414,0,0.01861666
193625000,9550000,1,0,0,1,1,0.05932214,0.20837282,0.256349,0.39596898,0,0.07998706
145224000,10630000,1,1,0,1,1,0.08319727,0.36049004,0.22351706,0.25260451,0,0.08019112
164227000,14250000,1,1,1000000,0,1,0.09677014,0.11236161,0.38085125,0.36694061,0.00608913,0.03698726
156225000,10060000,0,1,0,1,1,0.0743943,0.27413287,0.38506444,0.1990503,0,0.06735809
197593000,10370000,1,1,3000000,1,1,0.06248162,0.30160835,0.33145502,0.24938681,0.01518272,0.03988548
168805000,8780000,1,1,0,1,1,0.06201268,0.27654428,0.37329495,0.27812294,0,0.01002515
189416000,9320000,0,1,0,1,1,0.05920387,0.25581033,0.27256723,0.35593192,0,0.05648665
189854000,12230000,1,1,0,0,1,0.07441792,0.14374742,0.39516716,0.3776745,0,0.008993
134850000,13270000,1,1,7000000,0,1,0.10840564,0.1337549,0.35769545,0.3477999,0.05190953,0.00043458
132722000,8360000,1,1,0,1,1,0.0729888,0.39760008,0.26210338,0.24177388,0,0.02553386
167598000,5620000,1,0,0,1,1,0.04353262,0.2851181,0.33104328,0.32323248,0,0.01707352
124009000,8610000,0,1,1000000,0,1,0.07943044,0.12242298,0.37084077,0.39844338,0.00806393,0.0207985
186206000,13240000,0,0,0,1,1,0.08110405,0.28869112,0.30660771,0.25542437,0,0.06817275
176971000,12630000,1,1,0,0,1,0.08136763,0.13046184,0.3742643,0.39158153,0,0.0223247
190708000,8100000,1,1,4000000,1,1,0.05247331,0.27607943,0.27322547,0.37421452,0.02097447,0.0030328
164027000,11390000,0,1,0,1,1,0.07943979,0.36436705,0.26893647,0.24689133,0,0.04036536
146965000,14830000,0,0,0,1,1,0.11090838,0.31202189,0.32197411,0.22937492,0,0.0257207
150903000,11810000,1,1,2000000,0,1,0.08826219,0.11057092,0.36492001,0.34328068,0.01325355,0.07971265
182496000,6380000,1,1,4000000,1,1,0.04495967,0.21098219,0.2905001,0.39856621,0.02191829,0.03307354
177667000,14930000,0,1,2000000,1,1,0.09403361,0.23595219,0.26949788,0.2963629,0.01125701,0.09289641
137125000,11530000,0,1,0,1,1,0.09408387,0.3104503,0.27906458,0.29965423,0,0.01674702
121784000,13260000,1,1,0,1,1,0.1188813,0.23062269,0.38801017,0.19943715,0,0.06304869
139480000,11920000,0,1,0,1,1,0.09546028,0.27159036,0.34399035,0.21450083,0,0.07445818
184587000,5930000,0,1,0,1,1,0.04212577,0.17469373,0.36720509,0.31781447,0,0.09816094
120424000,9290000,1,0,1000000,1,1,0.08714409,0.31013396,0.29312851,0.26484978,0.00830399,0.03643967
170871000,9730000,1,1,0,1,1,0.06694354,0.39217383,0.23241111,0.30086808,0,0.00760344
122545000,9230000,1,0,0,1,1,0.08531927,0.22986567,0.39055349,0.26108281,0,0.03317876
154632000,10670000,0,1,0,1,1,0.07900254,0.33563183,0.27391384,0.26334225,0,0.04810954
126745000,11220000,1,1,10000000,0,1,0.0985242,0.04209168,0.37921725,0.30144285,0.07889858,0.09982544
124952000,13710000,0,1,0,1,1,0.11972213,0.23906932,0.22076068,0.3358243,0,0.08462357
125276000,9670000,0,0,0,0,1,0.08718957,0.14709138,0.38324575,0.30969381,0,0.07277949
189236000,13820000,1,0,6000000,1,1,0.0830305,0.29373164,0.15093263,0.38894489,0.03170644,0.0516539
164923000,13170000,0,1,0,1,1,0.08985545,0.27821236,0.37301226,0.2204485,0,0.03847143
183401000,9400000,0,1,0,0,1,0.06125381,0.12300124,0.35399503,0.3752311,0,0.08651882
180683000,8360000,0,1,0,1,1,0.05626888,0.37217552,0.29905259,0.17826691,0,0.0942361
186065000,13740000,0,0,0,1,1,0.08384516,0.29399597,0.25228702,0.35526107,0,0.01461078
192431000,7550000,1,0,2000000,0,1,0.04923484,0.12701222,0.36180066,0.37643963,0.01039334,0.07511931
154437000,9960000,1,0,10000000,0,1,0.07449232,0.08576292,0.38750158,0.29507295,0.06475132,0.09241891
124360000,11310000,0,1,0,1,1,0.10094564,0.23664319,0.36617562,0.25845227,0,0.03778328
182283000,14010000,1,0,4000000,0,1,0.08685851,0.12585967,0.37027879,0.39471595,0.0219439,0.00034318
192622000,13210000,0,1,0,0,1,0.07857991,0.0840055,0.36673973,0.37893281,0,0.09174205
189371000,9060000,1,1,0,0,1,0.05784259,0.12974862,0.3834274,0.34716133,0,0.08182006
179215000,13160000,0,1,0,1,1,0.08343135,0.12599672,0.37320993,0.39202726,0,0.02533474
164812000,7480000,0,1,0,1,1,0.05538504,0.21589074,0.35744201,0.30640242,0,0.06487979
176265000,13880000,1,1,0,1,1,0.08874507,0.18470839,0.25136633,0.39821644,0,0.07696377
180181000,6460000,0,0,0,1,1,0.04585284,0.29419972,0.32778641,0.31164288,0,0.02051815
176726000,8610000,0,1,0,0,1,0.05871949,0.13813026,0.32131253,0.39083123,0,0.09100649
179287000,10770000,0,1,0,1,1,0.07007128,0.19302027,0.38046544,0.28829716,0,0.06814585
197580000,9930000,0,1,5000000,1,1,0.06025812,0.25871192,0.22054906,0.34392479,0.02530621,0.0912499
169883000,8560000,0,1,7000000,1,1,0.06038762,0.17963117,0.38632479,0.26617117,0.04120483,0.06628042
134109000,13410000,0,0,0,1,1,0.10999329,0.2871579,0.23621344,0.27658126,0,0.09005411
151648000,9670000,0,1,0,1,1,0.07376609,0.37133287,0.27264286,0.27265833,0,0.00959985
195611000,10130000,1,1,0,1,1,0.06178645,0.20807002,0.27854089,0.39675546,0,0.05484718
155074000,8760000,1,0,10000000,1,1,0.06648916,0.22563223,0.26273284,0.37840063,0.06448534,0.0022598
188279000,8830000,1,1,0,1,1,0.05689849,0.28320315,0.20584611,0.38419531,0,0.06985694
183136000,9440000,0,1,0,1,1,0.06154639,0.24390232,0.26478895,0.34286798,0,0.08689436
159849000,6390000,1,0,7000000,0,1,0.04997523,0.0330814,0.38431873,0.39151548,0.04379133,0.09731783
145584000,12310000,1,1,0,0,1,0.094556,0.08721048,0.34474455,0.37797308,0,0.09551589
198109000,12440000,0,1,0,0,1,0.07279371,0.11242422,0.36715447,0.39930948,0,0.04831812
146373000,6230000,0,0,7000000,1,1,0.05256249,0.23818031,0.3883894,0.20794248,0.04782303,0.06510229
195051000,12250000,1,1,1000000,1,1,0.07280409,0.18041242,0.27424857,0.3776096,0.00512686,0.08979846
158447000,11960000,1,1,0,0,1,0.08548265,0.14860633,0.3845732,0.33520334,0,0.04613448
123368000,10940000,1,0,0,0,1,0.09867778,0.09320359,0.34543318,0.37338311,0,0.08930234
195946000,13400000,0,0,0,0,1,0.07838619,0.08696535,0.39819752,0.35348087,0,0.08297007
176984000,7030000,0,1,3000000,1,1,0.0497211,0.22252581,0.38292771,0.28464141,0.01695068,0.04323329
131590000,12390000,0,1,0,0,1,0.10415609,0.10908227,0.33978139,0.3980571,0,0.04892315
182587000,5960000,1,0,2000000,1,1,0.04264197,0.35095481,0.33739553,0.20809263,0.01095368,0.04996138
126316000,12430000,1,1,2000000,0,1,0.108404,0.09256596,0.39922916,0.30399334,0.01583331,0.07997423
166929000,10060000,0,1,0,1,1,0.07026514,0.26582382,0.32631243,0.30497325,0,0.03262536
136559000,8060000,0,0,2000000,1,1,0.06902211,0.19704315,0.34752572,0.35734902,0.01464568,0.01441432
135126000,14320000,1,0,0,0,1,0.11597516,0.06238846,0.38040574,0.3648139,0,0.07641674
150408000,7450000,0,1,0,1,1,0.05953194,0.28383187,0.24684889,0.38315112,0,0.02663618
165518000,5980000,1,0,0,0,1,0.046129,0.11317472,0.37635113,0.37311433,0,0.09123082
146398000,14160000,1,0,0,1,1,0.10672263,0.26733218,0.32471248,0.25111062,0,0.05012209
179387000,7350000,0,1,0,1,1,0.05097287,0.32522594,0.36451546,0.25270885,0,0.00657688
176679000,12740000,0,1,1000000,1,1,0.08210817,0.25519709,0.35555649,0.25257594,0.00565998,0.04890233
126468000,12890000,0,0,0,1,1,0.11192302,0.26487653,0.22611006,0.34265869,0,0.0544317
197205000,14060000,1,0,0,1,1,0.08129637,0.25874783,0.2167591,0.38413108,0,0.05906562
162305000,10840000,1,1,0,1,1,0.07678784,0.29821334,0.34145945,0.28218631,0,0.00135306
165888000,6870000,0,0,9000000,0,1,0.05141348,0.14849389,0.39589944,0.26884103,0.05425347,0.08109869
149980000,14210000,0,1,0,1,1,0.10474597,0.1773971,0.27878291,0.36902908,0,0.07004494
126399000,8640000,0,0,10000000,0,1,0.07835497,0.07705568,0.27955194,0.39262074,0.07911455,0.09330212
148124000,5210000,0,1,0,1,1,0.04517323,0.14713873,0.37998015,0.39767384,0,0.03003405
154716000,7680000,1,1,3000000,0,1,0.05963934,0.14084435,0.38873648,0.38956419,0.01939037,0.00182527
128628000,14910000,1,0,4000000,1,1,0.12591566,0.19376461,0.22504556,0.33417319,0.03109743,0.09000355
154213000,12860000,0,1,10000000,1,1,0.09339115,0.32582708,0.15389764,0.35659037,0.06484538,0.00544838
150827000,11380000,0,1,0,0,1,0.08545068,0.12618833,0.37010781,0.34579514,0,0.07245804
171589000,14250000,0,1,6000000,1,1,0.09304728,0.20247799,0.2788029,0.34951266,0.03496728,0.04119189
149971000,11440000,1,1,0,1,1,0.08628141,0.37424605,0.20535818,0.24164346,0,0.0924709
149359000,8880000,1,0,0,1,1,0.06945407,0.355758,0.37630092,0.15141108,0,0.04707593
147630000,7560000,1,1,1000000,1,1,0.0612091,0.33665529,0.17599143,0.32744391,0.00677369,0.09192658
143939000,13240000,1,1,0,1,1,0.10198341,0.29348292,0.18500605,0.34722116,0,0.07230646
186924000,6050000,1,1,6000000,1,1,0.0423661,0.3841594,0.31206336,0.15624128,0.03209861,0.07307125
151129000,12380000,0,1,0,0,1,0.09191677,0.03447695,0.37893897,0.39491868,0,0.09974863
196099000,10530000,1,1,5000000,1,1,0.06369737,0.3375438,0.32653054,0.21874297,0.02549733,0.02798799
136311000,5720000,0,1,10000000,0,1,0.05196286,0.08915804,0.38993551,0.36830705,0.07336165,0.02727489
126241000,7620000,0,0,6000000,0,1,0.07036074,0.06436536,0.36477769,0.36592186,0.04752814,0.08704621
168032000,13610000,0,1,0,1,1,0.09099648,0.14373775,0.39759775,0.33160514,0,0.03606288
155676000,9980000,1,1,0,0,1,0.07410751,0.13911962,0.32914012,0.38518703,0,0.07244572
145073000,13960000,1,0,0,1,1,0.10622742,0.23659736,0.29937834,0.27849304,0,0.07930384
125663000,13440000,0,1,0,1,1,0.11695272,0.33274629,0.30677467,0.21294448,0,0.03058184
129630000,6370000,0,0,3000000,0,1,0.05913986,0.1453716,0.3536684,0.3367596,0.02314279,0.08191775
152940000,10190000,0,1,0,1,1,0.07662744,0.21337825,0.35690882,0.30997729,0,0.0431082
